de,en,id,title
"Das Nachbarschaftshaus am Körnerpark ist ein Stadtteilzentrum im Körnerkiez nahe dem S-Bahnhof Neukölln. Seit über 70 Jahren ist es ein offenes Haus, das sich an den Bedürfnissen der Anwohner*innen orientiert.  Es gibt viele verschiedene Angebote, z.B. eine Kita und einen Kindertreff aber auch Angebote für Erwachsene. Das Nachbarschaftshaus ist einer von mehreren Standorten des Nachbarschaftheim Neukölln e.V.","[DeepL:] The Nachbarschaftshaus am Körnerpark is a neighborhood center in the Körnerkiez near the Neukölln S-Bahn station. For over 70 years, it has been an open house that is oriented to the needs of the residents.  There are many different offers, e.g. a daycare center and a meeting place for children, but also offers for adults. The Neighborhood House is one of several locations of Nachbarschaftheim Neukölln e.V.",25172acc74c4e815,Nachbarschaftshaus am Körnerpark
Seit Anfang 2021 bieten wir von Wohnungslosigkeit bedrohten und wohnungslosen Menschen eine Beratung zu den Themen Sozial- und Wohnhilfe an und helfen bei der Vermittlung von Sozialleistungen und der Suche nach einem Wohnraum. Im Vordergrund stehen dabei deine Bedürfnisse als betroffene Person. Die Beratung ist ein Angebot der Berliner Obdachlosenhilfe e.V.,"[DeepL:] Since the beginning of 2021, we have been offering counseling to people at risk of homelessness and homeless people on the topics of social and housing assistance and help with the mediation of social benefits and the search for a place to live. The focus is on your needs as an affected person. The counseling is an offer of the Berliner Obdachlosenhilfe e.V.",ab8233cd6fb3c8b3,Sozialberatung für wohnungslose Menschen
"Hörende, schwerhörige und gehörlose Kinder und Jugendliche können unangemeldet zu unseren Öffnungszeiten vorbeischauen. Wir sind für viele ein Anlaufpunkt auch in Begleitung von Einzelfall- oder Familienhelfer/innen, die bei uns erste Kontakte zu gehörlosen und hörgeschädigten Kindern und Jugendlichen knüpfen.

WAS machen wir im Kinder- und Jugendclub?

Neben fortlaufenden Angeboten, wie beispielsweise der Hilfe bei Hausaufgaben, Tischtennis oder Gesellschaftsspielen finden freizeitpädagogische Projekte wie Kochen, Video- und Fotoprojekte sowie sportliche Aktivitäten statt. Kreative und kulturelle Angebote, wie z.B. Tanztheaterkurse, geben den Kindern und Jugendlichen die Chance, ihrer Phantasie freien Lauf zu lassen.
Indem wir praktische Angebote mit Bildung verbinden, möchten wir den Kindern und Jugendlichen eine Angebotsstruktur bieten, die Spaß, praktische sowie theoretische Wissensanreicherung und die Entwicklung und Förderung von Sozialkompetenzen vereint.
Das Team der Einrichtung gewährleistet Interessierten und Personen, welche Hilfe oder Unterstützung benötigen, Beratung und Informationen und ist permanent als Ansprechpartner für Eltern, Kinder und Jugendliche da. Sowohl in der Elternberatung als auch in der Kinder- und Jugendberatung geht es vorwiegend um die bewusste Wahrnehmung der Rechte von Menschen mit Gehörlosigkeit/Hörschädigung, vor allem in Bezug auf Teilhabe am gesellschaftlichen Leben und angemessene Kommunikationsmöglichkeiten.","[DeepL:] Hearing, hard of hearing and deaf children and adolescents can drop by unannounced during our opening hours. We are a contact point for many, also in the company of individual case workers or family helpers, who make their first contacts with deaf and hearing-impaired children and adolescents with us.

WHAT do we do in the children's and youth club?

In addition to ongoing activities, such as help with homework, table tennis or board games, we also offer recreational projects such as cooking, video and photo projects as well as sports activities. Creative and cultural offerings, such as dance theater classes, give children and young people the chance to let their imaginations run wild.
By combining practical activities with education, we want to offer children and young people a structure that combines fun, practical and theoretical knowledge enrichment and the development and promotion of social skills.
The team of the institution guarantees advice and information to interested persons and persons who need help or support and is permanently there as a contact person for parents, children and teenagers. Both in parent counseling and in child and youth counseling, the main focus is on the conscious perception of the rights of people with deafness/hearing impairment, especially with regard to participation in social life and appropriate communication possibilities.",9afe8a61cec09bc7,Kinder- und Jugendclub der Sinneswandel gGmbH
"Das Präventionszentrum Frühe Hilfen ist ein Ort der Begegnung, Beratung und Bildung für werdende Eltern und Familien mit Babys und kleinen Kindern bis vier Jahren im Harzer Kiez. Wir unterstützen Familien bei allen Fragen zur Schwangerschaft, Geburt, kindlichen Entwicklung und Erziehung und rund um das Familienleben. Ein vielfältiges Angebot an Gruppen, Kursen und Beratung stärken Familien in ihren Beziehungs-, Erziehung-, Bildungs- und Gesundheits­kompetenzen und fördern eine positive Entwicklung. Für einen gemeinsamen guten Start ins Leben!

Das Präventionszentrum ist mit zahlreichen anderen Projekten und Angeboten der Kinder- und Jugendhilfe und Netzwerkpartner im Sozialraum und Neukölln weit gut vernetzt.

ONLINE KURSE

Folgende Angebote finden aktuell online statt:  

Indische Babymassage (Eltern mit Babys bis 5 Monate) - dienstags von 12-13 Uhr 
Babyyoga (Eltern mit Babys von 4-12 Monate) - montags von 11.30-12.30 Uhr 

Eine vorherige Anmeldung per Mail (praeventionszentrum@tandembtl.de) oder Telefon (0151 4616 9809) ist erforderlich. Gern vermitteln wir euch auch zu folgenden Online Kursen von Sangeeta:

Yoga für Frauen mit Baby (mit Rückbildungselementen), dienstags von 10.30-11.30 Uhr 
Schwangerenyoga, dienstags von 9-10 Uhr 
Morning Yoga für Mamas & Papas von Babys und Kleinkindern, montags von 10-11 Uhr","[DeepL:] The Prevention Center Early Help is a place of meeting, counseling and education for expectant parents and families with babies and small children up to four years in the Harzer Kiez. We support families with all questions about pregnancy, birth, child development and education and all aspects of family life. A wide range of groups, courses and counseling strengthen families in their relationship, educational and health skills and promote positive development. For a good start in life together!

The prevention center is well connected with numerous other projects and offers of child and youth welfare and network partners in the social area and Neukölln.

ONLINE COURSES

The following offers currently take place online:

Indian baby massage (parents with babies up to 5 months) - Tuesdays from 12-13 p.m.
Babyyoga (parents with babies from 4-12 months) - Mondays from 11.30-12.30 a.m.

Prior registration by mail (praeventionszentrum@tandembtl.de) or phone (0151 4616 9809) is required. We are also happy to refer you to the following online classes from Sangeeta:

Yoga for women with baby (with postpartum elements), Tuesdays from 10:30-11:30 a.m.
Pregnancy Yoga, Tuesdays from 9-10 a.m.
Morning Yoga for moms & dads of babies and toddlers, Mondays from 10-11 a.m.",2c4aad27a96ffa0c,Präventionszentrum Frühe Hilfen
"Wir sind eine anerkannte Schwangerenberatungsstelle in Berlin-Prenzlauer Berg und bieten seit über 25 Jahren konkrete Hilfestellung für Frauen und deren Angehörige während und nach der Schwangerschaft, insbesondere bei Problemen und Konflikten. Anliegen unserer Arbeit ist die individuelle Unterstützung der Frau, damit sie selbstbestimmt und verantwortungsvoll handeln kann.

Unser Beraterinnen-Team aus konfessionsfreien Fachkräften mit Berufserfahrung in den Bereichen Psychologie, Sozialarbeit und Sexualpädagogik berät Sie einfühlsam, lösungs- und ressourcenorientiert. Wir garantieren für alle Gespräche und Beratungen Anonymität und Datenschutz. Unsere Mitarbeiterinnen unterliegen der Schweigepflicht.

Unser Beratungsangebot richtet sich an Frauen, Paare und Familien mit Kindern im Alter bis drei Jahre und umfasst die folgenden Hilfe- und Unterstützungsleistungen:
- Kostenlose Pflichtberatung bei Schwangerschaftsabbruch nach §218/§219
- Sozialrechtliche Beratung zu gesetzlichen Ansprüchen und wirtschaftlichen Hilfen
- Antragstellung bei der ""Stiftung Hilfe für die Familie"" 
- Psychologische Beratung für Einzelne und Paare 
- Psychosoziale Beratung im Kontext von Pränataldiagnostik
- Schwangerenfrühstück
- Sexualpädagogische Aufklärung und Multiplikatorenarbeit für Lehrer_innen und Erzieher_innen
- Rechtsberatung zu ALG II (Hartz IV)
- Praktische Hilfsangebote (Tauschbörse für Umstandsbekleidung und Babysachen; Literaturbörse)","[DeepL:] We are a recognized pregnancy counseling center in Berlin-Prenzlauer Berg and have been offering concrete assistance to women and their relatives during and after pregnancy, especially in case of problems and conflicts, for over 25 years. The concern of our work is the individual support of the woman, so that she can act self-determined and responsible.

Our team of non-denominational professionals with professional experience in the fields of psychology, social work and sex education will advise you in a sensitive, solution- and resource-oriented manner. We guarantee anonymity and data protection for all conversations and consultations. Our employees are subject to the duty of confidentiality.

Our counseling services are aimed at women, couples and families with children up to the age of three and include the following help and support services:
- Free mandatory counseling in case of abortion according to §218/§219
- Social legal advice on legal claims and economic assistance
- Application to the ""Stiftung Hilfe für die Familie"" (family assistance foundation)
- Psychological counseling for individuals and couples
- Psychosocial counseling in the context of prenatal diagnostics
- Pregnancy breakfast
- Sex education and multiplier work for teachers and educators
- Legal advice on ALG II (Hartz IV)
- Practical help offers (exchange market for maternity clothes and baby things; literature exchange)",997123a7301a4943,Schwangerschaftskonfliktberatung
"Möchten Sie als pflegende\*r Angehörige\*r mit anderen Menschen in Kontakt kommen, sich über Ihre Erfahrungen und Belastungen unterhalten? In Gesprächsgruppen können Sie Kraft tanken für den Alltag. 
Oder möchten Sie als pflegende\*r Angehörige\*r neue Menschen zur gemeinsamen Freizeitgestaltung kennenlernen? Wir bringen Sie zusammen.","[DeepL:] As a family caregiver, would you like to get in touch with other people and talk about your experiences and burdens? In discussion groups you can recharge your batteries for everyday life.
Or would you like to meet new people to spend your free time together? We bring you together.",86ada81615c29aa6,Gesprächsgruppen für pflegende und betreuende Angehörige
"Zum 1. Juni 1999 übernahm das Stadtteilzentrum Steglitz e.V. die Verantwortung für das Gutshaus Lichterfelde und die Kindertagesstätte. Seitdem steht es der generationsübergreifenden und gemeinwesenorientierten Arbeit des sozialen Trägers, dem Stadtteilzentrum Steglitz e.V., zur Verfügung. Besonders malerisch im schönen Schlosspark Lichterfelde gelegen, bietet das Haus Ruhe, Erholung und Abwechslung.

Manuela Kolinski und Saskia Zimpel organisieren das Leben im Gutshaus. Sie koordiniert alle Angebote, Gruppen, Kurse, Beratungen, Veranstaltungen sowie Vermietungen für private Feste. Zudem stehen sie in enger Zusammenarbeit mit der Kindertagesstätte, die ihre Räume in den oberen Etagen des Hauses hat. 

Kernstück des Hauses ist das Nachbarschaftscafé, das Begegnung, Austausch und Kommunikation für jeden Besucher bietet. Das Café wird vornehmlich von ehrenamtlichen Helfer* innen organisiert, die am Vormittag belegte Brötchen und am Nachmittag selbst gebackenen Kuchen anbieten. Kaffee, Tee und Getränke stehen immer bereit. Der besondere Schwerpunkt des Hauses liegt in der Begegnung der Menschen und, wo gewünscht, ihrer Unterstützung. Kommen Besucher*innen mit einem besonderes Anliegen, wird geschaut, wie man helfen kann und wer aus dem großen Netzwerk des Stadtteilzentrum Steglitz e.V. der richtige Ansprechpartner ist.

Im Gutshaus Lichterfelde ist jeder willkommen, der Gemeinschaft sucht, gleich ob er oder sie sich beteiligen möchte oder einfach nur etwas Abwechslung braucht.","[DeepL:] On June 1, 1999, the Stadtteilzentrum Steglitz e.V. took over responsibility for the Lichterfelde Manor House and the day care center. Since then, it has been available for the intergenerational and community-oriented work of the social sponsor, the Stadtteilzentrum Steglitz e.V.. Particularly picturesquely situated in the beautiful Schlosspark Lichterfelde, the house offers peace, relaxation and also variety.

Manuela Kolinski is the project manager at the Gutshaus. She coordinates all offers, groups, courses, consultations, events as well as rentals for private parties. She also works closely with the daycare center, which has its rooms on the first and second floors of the house. The core of the house is the neighborhood café, which offers meeting, exchange and communication for every visitor. The café is mainly organized by volunteers who offer sandwiches in the morning and homemade cakes in the afternoon. Coffee, tea and drinks are always available. The special focus of the house is the meeting of people and, where desired, their support. If visitors come with a special request, we will see how we can help and who from the large network of the Stadtteilzentrum Steglitz e.V. is the right contact person.

Everyone is welcome at Gutshaus Lichterfelde who is looking for community, whether he or she wants to get involved or simply needs a change of pace.",a41bf22571676af0,Gutshaus Lichterfelde
"Direkt an der Marzahner Promenade, mitten im Bezirk, bietet das Stadtteilzentrum Marzahn-Mitte viele Möglichkeiten und Raum für Begegnung, Beratung und Bildung sowie interkulturelle Arbeit.

Neben der klassischen Nachbarschafts- und Gemeinwesenarbeit gibt es beim Stadtteilzentrum auch die MachBar37, das zum Austausch zwischen Näh- und Strickbegeisterten einlädt. Neben der MachBar37 und unterschiedlichen Beratungsangeboten (Beratung für Geflüchtete oder allgemeine Sozial-, Berufs- und Lebensberatung) sind auch weitere Projekte im Stadtteilzentrum angesiedelt.

Wir freuen uns immer wieder über engagierte Menschen vor Ort. Wenn Sie ein Ehrenamt übernehmen wollen, eine Idee zum Mitmachen haben oder einfach nur einen Raum für Ihre eigene Festveranstaltung benötigen, kontaktieren Sie uns gerne per E-Mail und Telefon oder auch durch einen persönlichen Besuch vor Ort.","[DeepL:] The district center of the Volkssolidarität Berlin runs various integration services, a sewing café and other courses.


Contact: kieztreff-marzahn-mitte(at)volkssolidaritaet.de",4ac3f0eb5034193d,Stadtteilzentrum Marzahn-Mitte
"Die Möglichkeiten, sich im SoVD zu engagieren, sind vielfältig. Gemeinsam finden wir für Sie eine passende Aufgabe, die Ihnen Spaß macht und mit der Sie andere unterstützen können. Den zeitlichen Umfang Ihres Engagements können Sie nach Ihren Wünschen gestalten.

Werden Sie Alltagsbegleiter\*in, Vorleser\*in oder Freizeitbegleiter\*in, helfen Sie uns ganz praktisch bei der Durchführung unserer regelmäßigen Angebote oder bei Aktionen vor Ort, werden Sie Digital-Pat*in und unterstützen Sie unsere älteren Mitglieder beim Kennenlernen der digitalen Welt und im Umgang mit Internet, Smartphone & Co. Auch in unseren Orts- und Kreisverbänden brauchen wir immer Menschen, die Spaß am Organisieren haben und dem SoVD eine Stimme geben wollen, z.B. auch durch Unterstützung der lokalen Öffentlichkeitsarbeit.

Wir sind als Verband Mitglied in vielfältigen Netzwerken und Bündnissen, z.B. im Landesnetzwerk Bürgerengagement oder dem Berliner Sozialgipfelbündnis. Auf Landesebene engagieren wir uns z.B. in der Landesfreiwilligenarbeit, im Landesseniorenbeirat/LSBB, Landeseniorenvertretung Berlin/LSV, im Landesbeirat für Menschen mit Behinderung und in der Landesarmutskonferenz. 

Für bezirkliche und landesspezifische Gremien können wir als Verband Delegierte benennen, die sich für die Rechte von Senior\*innen oder Menschen mit Behinderungen und die Umsetzung geltender Gesetzesgrundlagen einsetzten. Dazu gehören die bezirklichen Seniorenvertretungen oder die Behinderten- und Teilhabebeiräte.

","[DeepL:] There are many ways to get involved in the SoVD. Together we will find a suitable task for you that you enjoy and with which you can support others. You can arrange the time frame of your commitment according to your wishes.

Become an everyday companion, a reader or a leisure companion, help us in a practical way with the implementation of our regular offers or with local activities, become a digital mentor and support our older members in getting to know the digital world and how to use the Internet, smartphones and the like. In our local and district associations, too, we always need people who enjoy organizing and want to give SoVD a voice, for example by supporting local public relations work.

As an association, we are a member of a variety of networks and alliances, e.g. the state network for civic engagement or the Berlin Social Summit Alliance. At the state level, we are involved, for example, in the state volunteer work, in the state seniors' advisory council/LSBB, state seniors' representation Berlin/LSV, in the state advisory council for people with disabilities and in the state poverty conference.

As an association, we can nominate delegates for district and state-specific committees who advocate for the rights of seniors or people with disabilities and the implementation of applicable laws. These include the district senior citizens' representatives or the advisory councils for people with disabilities and participation.",c48f5568ee5be848,SoVD-Landesverband Berlin-Brandenburg e.V.
"Hier könnt ihr eine Menge über das Gärtnern erfahren, lernt Obst- und Gemüsesorten kennen, wichtige Insekten und vieles mehr. Natürlich ernten wir gemeinsam und lassen uns die frischen, leckeren Sachen schmecken.
mittwochs 15:00-17:00 Uhr

Wir sind für euch da!

Wir sind da, um zu reden, unterstützen bei Problemen, bei den Hausaufgaben und natürlich könnt ihr uns besuchen. 

Leider gelten aufgrund der Corona-Pandemie dafür einige Regeln, z.B. dürft ihr nur einzeln die kids-OASE betreten. 

Nehmt gern vorab telefonisch unter 0151/64 65 57 98 oder per WhatsApp Kontakt mit uns auf.","[DeepL:] Here you can learn a lot about gardening, learn about fruit and vegetable varieties, important insects and much more. Of course, we harvest together and enjoy the fresh, delicious things.
wednesdays 15:00-17:00

We are here for you!

We are there to talk, support with problems, with homework and of course you can visit us.

Unfortunately, due to the Corona pandemic, some rules apply, e.g. you are only allowed to enter the kids-OASE one at a time.

Please contact us in advance by phone at 0151/64 65 57 98 or by WhatsApp.",4cb320063175487f,Gartenprojekt
"Bei uns sind Sie richtig bei allen Fragen rund ums Auge.
Hier ein Ausschnitt aus unserem Angebot:
- Beratung zu Hilfsmitteln, Sehhilfen und zu sozialrechtlichen Fragen;
- Psychologische Beratung;
- Schulungen in Orientierung und Mobilität und in lebenspraktischen Fähigkeiten;
- Vorträge zu häufigen Augenerkrankungen;
- Smartphone-Schulungen für Seniorinnen und Senioren;
- Assistenz und Begleitung;
- Freizeitgestaltung, Reisen, wohnortnahe Treffen;
- Wohnen und Pflege;
- Expertise zu Barrierefreiheit bei Bauen und Verkehr sowie zum inklusivem Museum;
- Ehrenamtliches Engagement","[DeepL:] With us you are right for all questions around the eye.
Here is an excerpt from our offer:
- Advice on aids, visual aids and social law issues;
- Psychological counseling;
- Training in orientation and mobility and in practical life skills;
- Lectures on common eye diseases;
- Smartphone training for seniors;
- Assistance and companionship;
- Leisure activities, travel, meetings close to home;
- Housing and care;
- Expertise on accessibility in construction and transportation and on the inclusive museum;
- Voluntary commitment",70f2f84b74285860,Rund ums Auge gut beraten im ABSV
"Geschützt unter einem Dach: Unser Wohnhaus am Schlosspark

Unser Wohnhaus am Schlosspark bietet für 25 Menschen mit Assistenzbedarf ein Zuhause. Es liegt direkt am Schlosspark mitten im Grünen und doch verkehrsgünstig und in der Nähe vieler kleiner Läden. Das Haus hat geräumige Balkonterrassen, modern ausgestattete, helle Räume und große Wohnküchen, wo wir bei gemeinsamen Mahlzeiten den Tag besprechen.

Menschen mit ganz unterschiedlichem Assistenzbedarf wohnen in Einzelzimmern in drei Wohngruppen, die jeweils auf einer Etage liegen. Die Wohnbereiche sind den individuellen Fähigkeiten entsprechend ausgestattet und darauf ausgerichtet, die Selbstständigkeit zu stärken. Hier kann man sich geborgen und sicher fühlen, in Gemeinschaft leben und im eigenen Zimmer Privatsphäre genießen.
Selbstbestimmt mit Assistenz

Ein den einzelnen Bedürfnissen angepasster Tagesrhythmus bietet einen überschaubaren Rahmen, Sicherheit und Struktur. Dabei geht es darum, eigenständig zu bleiben oder zu werden, ob in den Arbeitsbereichen unserer Werkstätten oder im Beschäftigungs- und Förderbereich.

In unserem multiprofessionalen Team arbeiten Heilerziehungspfleger*innen, Heilpädagog\*innen, Reha-Pädagog\*innen und Erzieher\*innen.","[DeepL:] Protected under one roof: Our residential house at the castle park

Our residential house at the Schlosspark offers a home for 25 people with assistance needs. It is located directly at the Schlosspark in the midst of greenery and yet conveniently located and close to many small stores. The house has spacious balcony terraces, modern, bright rooms and large living kitchens, where we discuss the day over shared meals.

People with very different assistance needs live in single rooms in three living groups, each on one floor. The living areas are equipped according to individual abilities and are designed to strengthen independence. Here you can feel safe and secure, live in community and enjoy privacy in your own room.
Self-determined with assistance

A daily rhythm adapted to individual needs provides a manageable framework, security and structure. The aim is to remain or become independent, whether in the work areas of our workshops or in the employment and support area.

Our multi-professional team includes curative education nurses, curative educators, rehabilitation educators and educators.",0c5b75726310985d,Wohnhaus am Schlosspark
"Der Drogennotdienst ist eine überregionale Suchtberatungsstelle. Wir beraten  substanzgebrauchende Jugendliche und Erwachsene sowie deren Angehörige und auch Multiplikatoren. Wir beantworten alle Fragen rund um Substanzen, Konsum, Wirkungsweisen oder Safer Use. Geöffnet haben wir an 365 Tagen im Jahr und sind 24h unter der Hotline 030/19237 zu erreichen. Wir beraten mit und ohne Termin, auch in Krisensituationen, und bei Bedarf auch mit Sprachmittlung. Zusätzlich bieten wir Beratungen per Chat und Video an. Alle, die eine Beratung zu o.g. Themen wünschen, sind jederzeit herzlich willkommen. Buchen Sie Ihren Termin online unter www.drogennotdienst.de","[DeepL:] The drug emergency service is a supraregional addiction counseling center. We advise substance-using adolescents and adults as well as their relatives and multipliers. We answer all questions about substances, consumption, modes of action or safer use. We are open 365 days a year and can be reached 24 hours a day on the hotline 030/19237. We offer counseling with or without an appointment, also in crisis situations, and with language mediation if needed. In addition, we offer counseling via chat and video. Anyone who would like counseling on the above topics is always welcome. Book your appointment online at www.drogennotdienst.de",745de6ab4e4a1bc4,Drogennotdienst
"Das Seniorentelefon bietet in Berlin und Brandenburg Informationen und Beratung für Senior_­innen. Wir helfen bei Einsamkeit, Problemen mit der Familie, Konflikten, Trauer und Alltagsfragen. ­Ehrenamtliche Mitarbeiter_innen stehen zu festen Telefonzeiten als Ansprechpartner_innen zur Verfügung. Wir beraten auch gerne Angehörige und Freund_innen und haben ein offenes Ohr für Fragen des täglichen Bedarfs. Das Berliner Seniorentelefon ist ein Projekt im Humanistischen Verband Berlin-Brandenburg (HVD BB).

Wir helfen weiter bei:
- Fragen zur Pflege, Wohnen, Vorsorge oder Rente
- Einsamkeit, Konflikten, Ängste, Verlust  
- Fragen zur Freizeitgestaltung, Gesundheit, Kultur
- Vermittlung von Telefonkontakten mit gleichaltrigen Gesprächspartner_innen

Wir hören Ihnen zu!","[DeepL:] The Senior Telephone offers information and advice for seniors in Berlin and Brandenburg. We help with loneliness, problems with the family, conflicts, grief and everyday questions. Volunteers are available as contact persons at fixed telephone times. We are also happy to advise relatives and friends and are open to questions about everyday needs. The Berlin Senior Telephone is a project of the Humanist Association Berlin-Brandenburg (HVD BB).

We help with:
- questions about care, housing, retirement planning or pensions
- Loneliness, conflicts, fears, loss
- Questions about leisure activities, health, culture
- Mediation of telephone contacts with people of the same age

We listen to you!",6dfac50e2c31c845,Berliner Seniorentelefon
"Die BlueBox ist eine Jugendfreizeiteinrichtung im Neuköllner Stadtteil Rudow. Seit dem 16. September 2016 bieten wir Jugendlichen zwischen 10-18 Jahren ein vielfältiges Angebot.

Der Angebotsschwerpunkt der Einrichtung liegt in der offenen Jugendarbeit und dabei vor allem auf sportorientierter, erlebnispädagogischer und ökologischer Bildung. Für die Jugendlichen bedeutet das, dass sie die große Außenfläche, Bälle und anderes Equipment der Einrichtung nutzen können. Und eingeladen sind, sich im Haus und bei anderen Projekten zu beteiligen. Für sozialraumorientierte, generationenübergreifende Veranstaltungen, Kurse und Projekte ist die JFE BlueBox ebenfalls offen.

Wir bieten
- ein großes Gelände für Fußball, Basketball und Volleyball
- einen Lagerfeuerplatz, an dem wir regelmäßig zusammensitzen
- Tischtennisplatte, Billardtisch, Dartscheibe und Kicker
- einen Sportraum zum Tanzen, Boxen, Chillen, Basteln und vieles mehr
- einen Gemüse- und Kräutergarten fürs gemeinsame Essen
- einen Bauwagen zum Chillen und Abhängen
- Ausflüge während der Schulferien z.B. ins Schwimmbad oder zum Eislaufen
- Urlaubsreisen und viele unterschiedliche Projekte","[DeepL:] The BlueBox is a youth leisure facility in the Neukölln district of Rudow. Since September 16, 2016, we offer young people between 10-18 years a diverse range of activities.

The focus of the facility is on open youth work and especially on sports-oriented, experiential and ecological education. For the young people this means that they can use the large outdoor area, balls and other equipment of the facility. And they are invited to participate in the house and other projects. The JFE BlueBox is also open for social space-oriented, intergenerational events, courses and projects.

We offer
- a large area for soccer, basketball and volleyball
- a campfire place, where we regularly sit together
- a table tennis table, pool table, dartboard and foosball table
- a sports room for dancing, boxing, chilling, handicrafts and much more
- a vegetable and herb garden for eating together
- a trailer for chilling out and hanging out
- excursions during the school vacations, e.g. to the swimming pool or ice skating
- Vacation trips and many different projects",8b3dc12924d0186b,Jugendfreizeiteinrichtung BlueBox
"FÖV inklusiv bietet generationsübergreifende Betreuungsangebote für Jung und Alt, für Menschen mit kognitiver oder körperlicher Einschränkung oder Behinderung.
Die Betreuungsangebote sollen pflegende Angehörige im Alltag entlasten aber vor allem auch die sozialen Kontakte von Menschen mit Pflegebedarf fördern. Neben unseren Gruppenbetreuungen in der Obstallee in Staaken bieten wir auch Einzelbesuche im häuslichen Umfeld durch unser ehrenamtliches Team an.

Wir bieten:
-  Gruppenbetreuungen in unseren Räumlichkeiten ( Obstallee 22c UG)
-  Einzelbetreuungen und Einzelbesuche im häuslichen Umfeld 
-  Gruppenausflüge in Berlin und Umgebung","[DeepL:] FÖV inklusiv offers intergenerational care services for young and old, for people with cognitive or physical limitations or disabilities.
The care services are intended to relieve care-giving relatives in everyday life, but above all to promote social contacts of people with care needs. In addition to our group care services in Obstallee in Staaken, we also offer individual visits in the home environment by our volunteer team.

We offer:
- Group care in our premises ( Obstallee 22c UG)
- Individual care and individual visits in the home environment
- Group excursions in Berlin and the surrounding area",517fd11c0d101a4e,FÖV inklusiv
