id,relevance_score,confidence_score,freebase_types,desc_index
Gesundheitssystem,0.1699,4.335,['/organization/organization_type'],1494
Evidenzbasierte Medizin,0.1396,2.547,[],1494
Digitalisierung,0.1171,1.024,['/projects/project_focus'],1494
Herzlich willkommen,0.1084,1.02,[],1494
Pflegeeltern,0.4745,1.647,[],1495
Haftpflichtversicherung,0.1637,3.002,"['/book/book_subject', '/organization/organization_sector', '/business/industry']",1495
Kindertagespflege,0.159,2.204,[],1495
Vollzeitpflege,0.1532,1.693,[],1495
Altersvorsorge,0.08305,1.608,[],1495
Kinder- und Jugendhilfe,0.03653,1.085,[],1495
1974,0.0,0.5,[],1495
Psychische Störung,0.2343,3.634,"['/organization/organization_sector', '/fictional_universe/medical_condition_in_fiction', '/media_common/quotation_subject', '/medicine/symptom', '/medicine/disease', '/people/cause_of_death', '/radio/radio_subject', '/book/book_subject']",1496
Psychische Störung,0.2337,2.881,"['/organization/organization_sector', '/fictional_universe/medical_condition_in_fiction', '/media_common/quotation_subject', '/medicine/symptom', '/medicine/disease', '/people/cause_of_death', '/radio/radio_subject', '/book/book_subject']",1496
Psychische Störung,0.2337,2.754,"['/organization/organization_sector', '/fictional_universe/medical_condition_in_fiction', '/media_common/quotation_subject', '/medicine/symptom', '/medicine/disease', '/people/cause_of_death', '/radio/radio_subject', '/book/book_subject']",1496
Berlin,0.1955,2.404,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1496
Gemeinnützige GmbH,0.1824,1.459,[],1496
Soziale Arbeit,0.1778,5.657,"['/organization/organization_sector', '/education/field_of_study', '/book/book_subject']",1496
Krankheit,0.1658,0.9964,"['/people/cause_of_death', '/visual_art/art_subject', '/organization/organization_sector', '/book/book_subject', '/internet/website_category', '/media_common/quotation_subject']",1496
Arzt,0.1544,1.436,"['/fictional_universe/character_occupation', '/media_common/quotation_subject', '/book/book_subject', '/people/profession', '/visual_art/art_subject']",1496
Berlin-Tempelhof,0.08262,3.709,['/location/location'],1496
Berlin-Tempelhof,0.08262,1.495,['/location/location'],1496
Bezirk Tempelhof,0.01847,2.157,"['/location/administrative_division', '/location/dated_location', '/location/location', '/location/statistical_region']",1496
63,0.0,0.5,[],1496
240,0.0,0.5,[],1496
Berliner Bezirk Tempelhof,0.0,0.5,['/location/location'],1496
Arbeits,0.0,0.5,['/organization/organization'],1496
Berlin,0.1197,2.181,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1497
Zwangsarbeit in der Zeit des Nationalsozialismus,0.1057,2.71,"['/film/film_subject', '/education/field_of_study']",1497
Berlin-Tempelhof,0.08057,1.475,['/location/location'],1497
Bistro,0.07101,1.278,"['/travel/accommodation_feature', '/dining/cuisine']",1497
1,0.0,0.5,[],1497
12107,0.0,0.5,[],1497
Stadtbibliothek Tempelhof,0.0,0.5,['/location/location'],1497
14.9999999999999999974,0.0,0.5,[],1497
Beratungsstelle,0.3459,0.9786,[],1498
Werkstatt für behinderte Menschen,0.3676,2.848,['/organization/organization'],1499
Rehabilitation,0.1026,1.346,[],1499
Werkstatt für behinderte Menschen,0.3804,2.808,['/organization/organization'],1500
Berlin-Schöneberg,0.1439,2.223,"['/location/citytown', '/location/location', '/location/statistical_region', '/location/dated_location']",1500
Keramik,0.117,1.2,"['/visual_art/visual_art_support', '/visual_art/visual_art_medium']",1500
Werkstatt für behinderte Menschen,0.3966,2.987,['/organization/organization'],1501
Salat (Speise),0.2079,1.775,"['/food/dish', '/food/food']",1501
Rehabilitation,0.1256,1.197,[],1501
Soziale Inklusion,0.06969,1.116,[],1501
Autobahnraststätte,0.04588,1.106,['/architecture/building_function'],1501
Werkstatt für behinderte Menschen,0.4262,3.015,['/organization/organization'],1502
Rehabilitation,0.1138,1.466,[],1502
Soziale Inklusion,0.1125,1.126,[],1502
Werkstatt für behinderte Menschen,0.3987,2.869,['/organization/organization'],1503
Am Großen Wannsee,0.129,2.326,['/location/location'],1503
Rehabilitation,0.1035,1.356,[],1503
Großer Wannsee,0.09498,3.354,"['/location/location', '/geography/lake', '/geography/body_of_water', '/geography/geographical_feature']",1503
Großer Wannsee,0.09498,1.24,"['/location/location', '/geography/lake', '/geography/body_of_water', '/geography/geographical_feature']",1503
Werkstatt für behinderte Menschen,0.4052,2.838,['/organization/organization'],1504
Psychische Störung,0.5353,1.179,"['/organization/organization_sector', '/fictional_universe/medical_condition_in_fiction', '/media_common/quotation_subject', '/medicine/symptom', '/medicine/disease', '/people/cause_of_death', '/radio/radio_subject', '/book/book_subject']",1505
Psychische Störung,0.4309,1.19,"['/organization/organization_sector', '/fictional_universe/medical_condition_in_fiction', '/media_common/quotation_subject', '/medicine/symptom', '/medicine/disease', '/people/cause_of_death', '/radio/radio_subject', '/book/book_subject']",1505
Hilfe zur Selbsthilfe,0.2256,3.332,[],1505
Krankheit,0.2213,1.298,"['/people/cause_of_death', '/visual_art/art_subject', '/organization/organization_sector', '/book/book_subject', '/internet/website_category', '/media_common/quotation_subject']",1505
Persische Sprache,0.4575,42.6,"['/media_common/netflix_genre', '/language/human_language', '/language/languoid']",1506
Persische Sprache,0.4082,41.01,"['/media_common/netflix_genre', '/language/human_language', '/language/languoid']",1506
Kurdische Sprachen,0.3648,18.5,"['/language/languoid', '/language/human_language']",1506
Persische Sprache,0.3588,42.53,"['/media_common/netflix_genre', '/language/human_language', '/language/languoid']",1506
Urdu,0.3189,24.41,"['/language/languoid', '/language/human_language']",1506
Hindi,0.2297,22.48,"['/media_common/netflix_genre', '/language/language_writing_system', '/education/field_of_study', '/language/languoid', '/language/human_language']",1506
Kurmandschi,0.1884,11.67,[],1506
Rumänische Sprache,0.183,18.3,"['/language/human_language', '/education/field_of_study', '/book/book_subject', '/language/languoid']",1506
Albanische Sprache,0.1773,8.755,"['/language/human_language', '/language/languoid']",1506
Deutsche Sprache,0.1421,5.127,"['/language/languoid', '/book/book_subject', '/fictional_universe/fictional_language', '/education/field_of_study', '/business/industry', '/media_common/netflix_genre', '/language/human_language']",1506
Arabische Sprache,0.1413,41.12,"['/language/languoid', '/media_common/netflix_genre', '/education/field_of_study', '/language/human_language', '/book/book_subject']",1506
Türkische Sprache,0.1396,29.11,"['/language/languoid', '/book/book_subject', '/broadcast/genre', '/language/human_language']",1506
Bildung,0.1377,1.03,"['/business/customer', '/film/film_genre', '/games/game_genre', '/tv/tv_genre', '/organization/organization_sector', '/architecture/building_complex_function', '/media_common/media_genre', '/book/book_subject', '/people/professional_field', '/government/government_service', '/media_common/quotation_subject', '/organization/contact_category', '/book/periodical_subject', '/business/competitive_space', '/cvg/cvg_genre', '/business/brand', '/conferences/conference_subject', '/media_common/literary_genre', '/broadcast/genre', '/award/award_discipline', '/internet/website_category', '/education/field_of_study', '/atom/feed_category', '/business/industry', '/organization/organization_type', '/film/film_subject']",1506
Russische Sprache,0.1368,5.647,"['/education/field_of_study', '/media_common/netflix_genre', '/business/industry', '/organization/organization_sector', '/book/book_subject', '/language/human_language', '/language/languoid']",1506
Französische Sprache,0.1046,6.643,"['/fictional_universe/fictional_language', '/education/field_of_study', '/media_common/netflix_genre', '/language/languoid', '/media_common/quotation_subject', '/language/human_language']",1506
Ukrainische Sprache,0.09562,6.931,"['/language/languoid', '/language/human_language', '/education/field_of_study']",1506
Serbische Sprache,0.0617,11.23,"['/language/languoid', '/language/human_language']",1506
Grundsicherung,0.04597,2.257,[],1506
Vietnamesische Sprache,0.03658,8.432,"['/language/human_language', '/education/field_of_study', '/media_common/netflix_genre', '/language/languoid']",1506
Persönliche Assistenz,0.6707,1.079,[],1507
Behinderung,0.6226,1.06,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",1507
Selbstbestimmtes Leben,0.599,2.936,[],1507
Zwölftes Buch Sozialgesetzbuch,0.5345,5.968,[],1507
Behinderung,0.5294,3.342,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",1507
Behinderung,0.5114,7.17,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",1507
Behinderung,0.4691,6.585,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",1507
Körperbehinderung,0.3687,5.531,['/organization/organization_sector'],1507
Neuntes Buch Sozialgesetzbuch,0.3039,4.415,[],1507
Autonomie,0.2857,1.326,"['/media_common/quotation_subject', '/book/book_subject']",1507
Körperpflege,0.1353,1.623,[],1507
Werkstatt für behinderte Menschen,0.4342,2.92,['/organization/organization'],1508
Froschlurche,0.1586,0.981,"['/fictional_universe/character_species', '/book/book_subject', '/biology/organism_classification', '/visual_art/art_subject', '/biology/animal', '/film/film_subject']",1508
Rehabilitation,0.1291,1.572,[],1508
Werkstatt für behinderte Menschen,0.4011,3.078,['/organization/organization'],1509
Viktoriapark,0.2465,4.49,['/location/location'],1509
Gartenbau,0.2389,1.285,['/education/field_of_study'],1509
Balkon,0.1383,0.9782,['/travel/accommodation_feature'],1509
Berlin-Kreuzberg,0.1191,1.458,"['/location/location', '/film/film_location', '/location/dated_location', '/location/statistical_region', '/location/neighborhood']",1509
Oase,0.1152,1.384,['/geography/geographical_feature_category'],1509
Rehabilitation,0.1016,1.275,[],1509
Soziale Arbeit,0.3281,1.217,"['/organization/organization_sector', '/education/field_of_study', '/book/book_subject']",1510
Barrierefreiheit,0.1987,1.67,['/organization/organization_sector'],1510
Online-Veranstaltung,0.1851,2.217,[],1510
Psychiatrie,0.2453,10.06,"['/book/book_subject', '/education/field_of_study', '/film/film_subject', '/medicine/medical_specialty', '/media_common/quotation_subject', '/organization/organization_sector']",1511
Neurologie,0.1242,10.5,"['/education/field_of_study', '/medicine/physician', '/book/book_subject', '/medicine/medical_specialty']",1511
Psychosomatik,0.09638,4.527,"['/medicine/medical_specialty', '/book/book_subject']",1511
Bildung für nachhaltige Entwicklung,0.3719,2.794,[],1529
Projektunterricht,0.3133,0.9684,[],1529
Bildung für nachhaltige Entwicklung,0.2991,3.925,[],1529
Naturwissenschaft,0.2314,8.595,"['/award/award_discipline', '/book/book_subject', '/education/field_of_study']",1529
Mathematik,0.1669,12.41,"['/education/field_of_study', '/book/periodical_subject', '/book/book_subject', '/computer/programming_language_paradigm', '/media_common/quotation_subject', '/award/award_discipline', '/film/film_subject', '/interests/hobby', '/award/competition_type', '/education/school_category', '/computer/software_genre', '/exhibitions/exhibition_subject', '/media_common/literary_genre', '/internet/website_category', '/interests/interest', '/media_common/netflix_genre', '/organization/organization_sector', '/media_common/media_genre', '/conferences/conference_subject']",1529
Berlin,0.1446,2.379,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1529
Naturwissenschaft und Technik,0.1068,1.633,[],1529
Technik,0.09422,1.361,[],1529
Kindertagespflege,0.06516,2.808,[],1529
Alleinerziehender,0.1915,1.95,"['/people/profession', '/film/film_subject']",1532
Elternschaft,0.09585,1.326,['/book/book_subject'],1532
Berlin-Prenzlauer Berg,0.04885,4.514,"['/location/location', '/location/citytown', '/film/film_location', '/location/statistical_region', '/location/dated_location']",1532
Wohnplatz,0.0,1.401,[],1533
21,0.0,0.5,[],1533
Identität,0.2175,0.9965,"['/book/book_subject', '/media_common/quotation_subject']",1534
Psychiatrie,0.1628,1.904,"['/book/book_subject', '/education/field_of_study', '/film/film_subject', '/medicine/medical_specialty', '/media_common/quotation_subject', '/organization/organization_sector']",1535
Mentoring,0.7943,1.734,[],1538
Berufsorientierung,0.3405,1.963,[],1538
Praktikum,0.2988,1.614,"['/theater/theater_production_staff_role', '/film/film_job', '/fictional_universe/fictional_job_title', '/business/job_title', '/education/field_of_study', '/organization/organization_sector', '/book/book_subject']",1538
Bürgerschaftliches Engagement,0.2848,1.172,"['/organization/organization_sector', '/people/profession']",1539
Bienenstock,0.4945,8.888,['/book/book_subject'],1540
Imker,0.404,9.3,['/people/profession'],1540
Treskowallee,0.3923,5.426,"['/location/location', '/transportation/road']",1540
Bildung für nachhaltige Entwicklung,0.3834,4.056,[],1540
Bildung für nachhaltige Entwicklung,0.335,4.366,[],1540
Kindergarten,0.3303,1.965,"['/education/school_category', '/education/grade_level']",1540
Honig,0.3101,9.532,"['/medicine/drug_dosage_flavor', '/book/book_subject', '/food/food', '/medicine/drug_ingredient', '/food/ingredient']",1540
Bienen,0.3092,14.62,"['/fictional_universe/character_species', '/film/film_subject', '/biology/animal', '/biology/organism_classification', '/book/book_subject']",1540
Wuhlheide,0.2688,2.384,['/location/location'],1540
Kreativität,0.2662,1.113,"['/book/school_or_movement', '/education/field_of_study', '/media_common/literary_genre', '/film/film_subject', '/exhibitions/exhibition_subject', '/book/book_subject', '/media_common/media_genre', '/media_common/quotation_subject']",1540
Baum,0.2539,1.008,"['/fictional_universe/character_species', '/book/book_subject', '/exhibitions/exhibition_subject', '/biology/organism_classification', '/visual_art/art_subject']",1540
Insekten,0.2459,14.39,"['/media_common/quotation_subject', '/fictional_universe/character_species', '/biology/organism_classification']",1540
Biodiversität,0.2397,11.34,"['/book/book_subject', '/tv/tv_subject', '/book/periodical_subject']",1540
Berlin,0.2136,2.41,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1540
Kindertagesstätte,0.2088,1.281,"['/book/book_subject', '/travel/accommodation_feature']",1540
Bildung,0.1903,1.051,"['/business/customer', '/film/film_genre', '/games/game_genre', '/tv/tv_genre', '/organization/organization_sector', '/architecture/building_complex_function', '/media_common/media_genre', '/book/book_subject', '/people/professional_field', '/government/government_service', '/media_common/quotation_subject', '/organization/contact_category', '/book/periodical_subject', '/business/competitive_space', '/cvg/cvg_genre', '/business/brand', '/conferences/conference_subject', '/media_common/literary_genre', '/broadcast/genre', '/award/award_discipline', '/internet/website_category', '/education/field_of_study', '/atom/feed_category', '/business/industry', '/organization/organization_type', '/film/film_subject']",1540
Trabrennbahn Karlshorst,0.1752,3.568,['/location/location'],1540
Berlin-Karlshorst,0.1713,4.201,"['/location/statistical_region', '/location/citytown', '/location/location', '/location/dated_location']",1540
Dachgarten,0.1646,1.004,[],1540
Bezirk Lichtenberg,0.1387,1.837,"['/location/location', '/location/de_borough', '/location/dated_location', '/location/administrative_division', '/location/statistical_region']",1540
Traber,0.1317,1.634,[],1540
Pferderennen,0.1262,3.385,"['/award/competition_type', '/media_common/netflix_genre', '/interests/interest', '/tv/tv_subject', '/book/book_subject', '/award/award_discipline', '/sports/sport', '/film/film_subject', '/award/hall_of_fame_discipline', '/media_common/media_genre', '/cvg/computer_game_subject']",1540
Bahnhof Berlin-Karlshorst,0.1249,1.204,"['/location/location', '/metropolitan_transit/transit_stop']",1540
Berlin-Lichtenberg,0.1152,3.23,"['/location/dated_location', '/location/location', '/location/statistical_region', '/location/citytown']",1540
Klima,0.09295,1.103,['/book/book_subject'],1540
Pflanze,0.05032,2.054,"['/biology/organism_classification', '/organization/organization_sector', '/interests/collection_category', '/business/product_category', '/business/consumer_product', '/food/ingredient', '/business/industry', '/book/book_subject']",1540
Barfußpfad,0.3553,4.231,[],1542
Kneipp-Bund,0.2712,5.734,['/organization/organization'],1542
Sebastian Kneipp,0.2626,3.433,"['/book/author', '/people/deceased_person', '/people/person']",1542
Wassertreten,0.2173,2.61,[],1542
Kräutergarten,0.1746,1.898,[],1542
Philosophie,0.1508,2.174,"['/media_common/media_genre', '/interests/hobby', '/education/field_of_study', '/book/periodical_subject', '/media_common/quotation_subject', '/comic_strips/comic_strip_genre', '/internet/website_category', '/film/film_subject', '/award/award_discipline', '/book/book_subject', '/kp_lw/philosophy_interest', '/organization/organization_sector', '/radio/radio_subject', '/people/professional_field', '/broadcast/genre', '/kp_lw/common/topic', '/media_common/literary_genre', '/interests/interest']",1542
Sauna,0.1452,1.928,['/travel/accommodation_feature'],1542
Volkssolidarität,0.1435,4.33,['/organization/organization'],1542
Sinn (Wahrnehmung),0.1218,4.705,"['/visual_art/art_subject', '/book/book_subject']",1542
Gustatorische Wahrnehmung,0.1051,1.852,[],1542
Berlin,0.09793,2.309,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1542
Weißenseer Weg,0.07767,3.384,"['/location/location', '/transportation/road']",1542
Essen,0.06905,1.712,"['/location/de_city', '/periodicals/newspaper_circulation_area', '/location/location', '/fictional_universe/fictional_setting', '/location/administrative_division', '/location/citytown', '/sports/sports_team_location', '/protected_sites/listed_site', '/location/de_urban_district', '/location/statistical_region', '/location/dated_location']",1542
Salat (Speise),0.04264,2.03,"['/food/dish', '/food/food']",1542
Paule Platsch,0.0,0.5,['/people/person'],1542
Freiwilligenagentur,0.5437,3.607,[],1543
Bürgerschaftliches Engagement,0.2794,1.167,"['/organization/organization_sector', '/people/profession']",1543
Berlin-Alt-Hohenschönhausen,0.1722,4.256,['/location/location'],1543
Berlin,0.1493,2.182,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1543
Lichtenberg,0.0,0.5,['/people/person'],1543
info@oskar.berl,0.0,0.5,[''],1543
https://oskar.be,0.0,0.5,[''],1543
10317,0.0,0.5,[],1543
9,0.0,0.5,[],1543
13055,0.0,0.5,[],1543
89,0.0,0.5,[],1543
Kindertagesstätte,0.2432,1.082,"['/book/book_subject', '/travel/accommodation_feature']",1544
Selbstbestimmtes Lernen,0.1883,2.04,[],1544
Berlin,0.1822,2.195,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1544
Friedrichstraße,0.1298,1.222,['/location/location'],1544
Pelikane,0.1101,3.072,"['/biology/organism_classification', '/book/book_subject', '/fictional_universe/character_species', '/biology/animal']",1544
Gemüse,0.2527,6.407,"['/book/book_subject', '/visual_art/art_subject', '/food/ingredient', '/food/food']",1545
Nutzgarten,0.2308,2.73,[],1545
Prävention,0.2157,1.252,[],1545
Kindertagesstätte,0.2093,1.405,"['/book/book_subject', '/travel/accommodation_feature']",1545
Obst,0.1391,9.218,"['/food/food', '/visual_art/art_subject', '/distilled_spirits/fermentation_base', '/food/ingredient', '/medicine/drug_dosage_flavor']",1545
Dreirad,0.1235,2.227,['/business/product_category'],1545
5.99999999999999999913,0.0,0.5,[],1545
Pädagog,0.0,0.5,['/organization/organization'],1545
Kindergarten,0.3326,1.127,"['/education/school_category', '/education/grade_level']",1546
Kindertagesstätte,0.2537,1.427,"['/book/book_subject', '/travel/accommodation_feature']",1546
Berlin,0.1792,2.21,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1546
Berlin-Marzahn,0.142,3.325,['/location/location'],1546
Theater,0.09642,1.511,"['/media_common/media_genre', '/tv/tv_genre', '/media_common/quotation_subject', '/award/award_discipline', '/organization/organization_sector', '/location/location', '/film/film_festival_focus', '/internet/website_category', '/book/book_subject', '/education/field_of_study', '/people/professional_field', '/film/film_subject']",1546
Pädagog,0.0,0.5,['/organization/organization'],1546
1997,0.0,0.5,[],1546
2019,0.0,0.5,[],1546
Ahrensfelder Berg,0.0,0.5,['/location/location'],1546
Kindertagesstätte,0.2202,2.03,"['/book/book_subject', '/travel/accommodation_feature']",1547
Kindertagesstätte,0.168,2.039,"['/book/book_subject', '/travel/accommodation_feature']",1547
Berlin,0.1579,2.197,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1547
Spielzeug,0.1365,0.9958,"['/business/industry', '/fictional_universe/character_species', '/interests/collection_category', '/business/product_category', '/interests/collection_activity', '/interests/interest', '/interests/hobby', '/organization/organization_sector', '/book/book_subject']",1547
Volkssolidarität,0.1127,4.325,['/organization/organization'],1547
Wuhle,0.08722,2.698,"['/geography/geographical_feature', '/geography/river', '/location/location']",1547
Kochlöffel,0.05366,1.763,"['/business/product_category', '/food/culinary_tool']",1547
Lichtenberg,0.0,0.5,['/location/location'],1547
2006,0.0,0.5,[],1547
30,0.0,0.5,[],1547
Auszubildender,0.4403,1.045,['/government/government_service'],1548
Ausbildung,0.3835,1.293,[],1548
Ausbildung,0.3835,0.9672,[],1548
Berufsschule,0.2451,2.455,"['/organization/contact_category', '/education/school_category']",1548
Informationsmanagement,0.2197,2.152,"['/education/field_of_study', '/computer/software_genre']",1548
Buchhaltung,0.1831,2.172,['/education/field_of_study'],1548
Rechnungswesen,0.1771,4.63,"['/book/book_subject', '/education/field_of_study', '/people/professional_field', '/organization/organization_sector', '/book/periodical_subject', '/business/industry']",1548
SAP,0.1482,2.105,"['/business/employer', '/business/shareholder', '/business/business_operation', '/business/issuer', '/computer/software_developer', '/projects/project_participant', '/organization/organization', '/business/consumer_company', '/business/industry', '/organization/organization_partnership', '/book/book_subject', '/business/brand']",1548
Bundesagentur für Arbeit,0.1264,2.281,[],1548
Jugendamt,0.08171,1.991,"['/organization/organization', '/business/employer']",1548
Jobcenter,0.0569,3.723,[],1548
1,0.0,0.5,[],1548
Garten- und Landschaftsbau,0.5869,2.94,[],1549
Garten- und Landschaftsbau,0.4656,1.464,[],1549
Dachgarten,0.39,2.799,[],1549
Rasen,0.3404,1.526,[],1549
Sportplatzbau,0.3102,1.873,[],1549
Werkzeug,0.2968,2.411,"['/media_common/quotation_subject', '/book/book_subject']",1549
Baum,0.2934,2.469,"['/fictional_universe/character_species', '/book/book_subject', '/exhibitions/exhibition_subject', '/biology/organism_classification', '/visual_art/art_subject']",1549
Garten,0.254,1.059,"['/organization/organization_sector', '/book/book_subject', '/business/industry']",1549
Beton,0.2516,4.811,"['/aviation/airport_runway_surface', '/business/product_category', '/interests/collection_category', '/visual_art/visual_art_medium', '/book/book_subject', '/business/industry', '/architecture/lighthouse_construction_material', '/engineering/material', '/organization/organization_sector']",1549
Gärtner,0.2421,1.561,"['/book/book_subject', '/fictional_universe/fictional_job_title', '/people/profession']",1549
Holz,0.2391,1.531,"['/boats/hull_material', '/business/product_ingredient', '/book/book_subject', '/visual_art/visual_art_support', '/visual_art/visual_art_medium', '/engineering/material', '/architecture/lighthouse_construction_material', '/amusement_parks/ride_theme']",1549
Nutzgarten,0.2148,1.223,[],1549
Naturstein,0.2043,2.407,[],1549
Metalle,0.1935,4.409,"['/visual_art/visual_art_support', '/visual_art/visual_art_medium', '/chemistry/chemical_series', '/book/book_subject', '/engineering/material']",1549
Strauch,0.1914,3.355,[],1549
Berlin,0.1895,2.636,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1549
SOS-Kinderdorf,0.1423,4.564,"['/organization/non_profit_organization', '/business/employer', '/organization/organization']",1549
Arbeitskleidung,0.1373,1.693,"['/business/product_category', '/business/product_line']",1549
Pflanze,0.1152,1.144,"['/biology/organism_classification', '/organization/organization_sector', '/interests/collection_category', '/business/product_category', '/business/consumer_product', '/food/ingredient', '/business/industry', '/book/book_subject']",1549
Kindertagesstätte,0.3853,1.858,"['/book/book_subject', '/travel/accommodation_feature']",1550
Kindertagesstätte,0.3525,1.577,"['/book/book_subject', '/travel/accommodation_feature']",1550
Bezirk Marzahn-Hellersdorf,0.3071,2.341,"['/location/location', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/location/de_borough']",1550
Kindertagesbetreuung,0.2906,3.656,"['/book/book_subject', '/exhibitions/exhibition_subject', '/business/industry', '/organization/organization_sector']",1550
Erzieher,0.286,1.198,[],1550
